Slice,Count,Total Area,Average Size,%Area,Mean,Mode,Perim.,Major,Minor,Angle,Circ.,Solidity,Feret,FeretX,FeretY,FeretAngle,MinFeret,IntDen,Median,Skew,Kurt
679,443,94775,213.939051919,24.483337639,130.050171053,130.611738149,64.586450211,20.304928422,11.621850984,86.726980972,0.65549746,0.830990477,22.923348511,352.169300226,279.778781038,87.258265688,13.471244323,27017.047404063,130.826185102,-0.06014994,-0.494112689
680,434,96046,221.304147465,24.811676569,130.82624889,131.557603687,65.950926192,20.604454168,11.720588481,90.967934463,0.652032716,0.83102697,23.203271574,350.115207373,280.986175115,88.604301594,13.616580008,28139.714285714,131.647465438,-0.092742118,-0.527546407
681,440,97397,221.356818182,25.160681994,131.042207961,131.911363636,66.614784245,20.635567668,11.769588361,90.348080262,0.645434782,0.829200403,23.329963538,348.518181818,280.143181818,88.315355281,13.738190783,28164.972727273,131.840909091,-0.058886442,-0.519741744
682,442,92970,210.339366516,24.017049858,129.788091944,130.380090498,63.789623319,20.057676716,11.498581159,91.28835128,0.655222378,0.831647984,22.630138633,352.778280543,277.312217195,90.2807544,13.383994706,26537.891402715,130.511312217,-0.070810327,-0.545658098
683,431,98199,227.839907193,25.367863601,130.642342481,131.612529002,67.694874268,20.947911457,11.996714446,89.00697024,0.646010146,0.832107373,23.686292243,344.076566125,276.805104408,89.204720869,13.953505446,28941.382830626,131.452436195,-0.067181363,-0.529410476
684,431,95103,220.656612529,24.568070266,129.828790988,130.475638051,66.782256801,20.903639235,11.748279685,92.150702534,0.640563361,0.829684952,23.614334423,345.542923434,276.819025522,90.506376408,13.65824477,27902.730858469,130.605568445,-0.064175806,-0.513840399
685,432,93834,217.208333333,24.240247998,129.566180989,130.680555556,65.778824616,20.659961514,11.693565032,89.575450255,0.648650379,0.83100998,23.223903745,343.872685185,278.761574074,88.618628372,13.561200971,27379.858796296,130.398148148,-0.089619481,-0.502101291
686,436,93767,215.061926606,24.222939809,130.089643058,131.025229358,65.241660367,20.717795402,11.485022366,91.818467177,0.647781651,0.830444208,23.227751083,350.064220183,278.330275229,91.648398828,13.335101412,27165.23853211,130.860091743,-0.067631791,-0.499599552
687,445,93280,209.617977528,24.097132524,130.478026006,131.193258427,63.666266797,20.162892888,11.367191378,89.560975968,0.65581522,0.830709114,22.749875983,348.251685393,280.503370787,90.590272456,13.171102681,26519.314606742,131.195505618,-0.036631669,-0.485738413
688,453,96627,213.304635762,24.961766985,131.257799144,132.397350993,64.630487069,20.402496034,11.578586805,91.208665772,0.650683585,0.833044035,22.952360281,348.29580574,285.205298013,90.737001451,13.396249152,27135.984547461,132.088300221,-0.065907832,-0.503338685
689,456,96817,212.317982456,25.01084991,131.033945368,130.953947368,64.613067819,20.525809546,11.532165846,89.370081495,0.649845187,0.829503391,23.17811308,348.015350877,280.096491228,93.756540223,13.362854807,26986.313596491,131.86622807,-0.051247739,-0.49720229
690,448,93769,209.305803571,24.223456471,130.027811067,130.779017857,63.930827213,20.211564136,11.442894126,89.77218041,0.65827047,0.834603989,22.697758797,344.886160714,281.863839286,90.640133024,13.161771074,26462.618303571,130.714285714,-0.054399792,-0.51511905
691,442,95649,216.400452489,24.709119091,131.253595637,131.936651584,64.976744921,20.420282768,11.61387669,91.023624836,0.657579061,0.834737269,23.003968915,347.285067873,278.640271493,90.640545034,13.406467274,27646.656108597,132.135746606,-0.072263432,-0.504534335
692,443,96092,216.911963883,24.823559804,131.060037342,131.961625282,65.331520326,20.502023662,11.663468972,89.629312927,0.654111882,0.831968047,23.140961761,342.090293454,278.796839729,90.019832821,13.450683152,27619.9503386,131.848758465,-0.074476212,-0.519440869
693,441,94628,214.575963719,24.445362955,130.349209948,131.473922902,64.984162488,20.387514531,11.608868611,88.608647733,0.657581058,0.834178406,22.947855803,348.113378685,277.505668934,90.333983578,13.414585222,27268.820861678,131.197278912,-0.091993293,-0.555933414
694,443,95541,215.668171558,24.681219323,130.767159163,131.905191874,65.049779186,20.453000222,11.531169263,89.551215172,0.657051268,0.832086995,22.987387486,348.774266366,278.045146727,90.180723837,13.395221851,27410.58013544,131.548532731,-0.090095968,-0.543554503
695,451,95670,212.128603104,24.714544045,131.317389292,132.833702882,64.044749727,20.166924332,11.446652735,89.673679508,0.654632857,0.830059061,22.664094147,349.168514412,276.43902439,89.891161244,13.258383113,26977.235033259,132.090909091,-0.076395867,-0.571033489
696,443,94364,213.011286682,24.377163524,131.114720502,132.239277652,64.400690585,20.233151963,11.49287188,89.900791745,0.661392179,0.83354977,22.735185085,350.336343115,275.460496614,90.710851305,13.322216779,27053.013544018,131.79006772,-0.06577293,-0.525019311
697,446,93885,210.504484305,24.253422888,130.812530312,130.82735426,63.873673118,20.175173816,11.456652245,89.839238628,0.662458585,0.834671796,22.642856459,357.643497758,278.686098655,91.900067128,13.275943564,26687.282511211,131.464125561,-0.061850255,-0.549056887
698,447,94522,211.458612975,24.41797985,130.892358631,132.187919463,63.792365268,20.169649241,11.517758969,87.475282033,0.660511104,0.833958648,22.642475863,350.225950783,275.087248322,89.624725724,13.333954919,26843.590604027,131.668903803,-0.064725072,-0.515206947
699,452,94752,209.628318584,24.477396022,131.491700164,132.334070796,63.295958042,20.224413604,11.408992494,88.726012316,0.652083161,0.832124808,22.628927403,357.475663717,277.911504425,91.403423607,13.186879628,26703.28539823,132.227876106,-0.056417995,-0.519857791
700,451,92744,205.640798226,23.958667011,131.060279728,132.847006652,62.469194032,19.874063762,11.453266795,87.265238533,0.658828876,0.83538012,22.215562152,352.909090909,277.328159645,89.475786291,13.159170468,26135.88691796,131.835920177,-0.071994788,-0.556474066
701,447,93350,208.836689038,24.115215707,130.910385695,132.288590604,62.72754934,20.133080027,11.452994055,88.42822393,0.660914119,0.834747942,22.455416539,354.762863535,277.67114094,88.738783448,13.203001844,26536.642058166,131.686800895,-0.063131404,-0.538879595
702,447,93991,210.270693512,24.280805993,130.98633188,131.228187919,63.136484217,20.245109109,11.467953167,85.858505191,0.662099117,0.834746854,22.613242101,355.680089485,275.888143177,87.426189957,13.192966638,26723.230425056,131.756152125,-0.07287155,-0.52996659
703,445,93569,210.26741573,24.171790235,130.816318846,132.152808989,63.458325191,20.213626318,11.49991686,87.209455564,0.655808074,0.832868992,22.616066207,355.77752809,278.880898876,87.532476579,13.304321046,26699.952808989,131.550561798,-0.078766534,-0.565621653
704,447,94526,211.467561521,24.419013175,130.904299128,132.617449664,63.81685312,20.305137036,11.573016519,87.196644606,0.661906522,0.835575939,22.701981553,354.458612975,276.74049217,88.284798611,13.378025773,26872.346756152,131.680089485,-0.069983638,-0.505800249
705,430,93651,217.793023256,24.192973392,130.482769332,132.362790698,65.683490376,20.744932235,11.795311465,86.879033888,0.644109845,0.830914175,23.267090278,358.241860465,282.841860465,86.881647867,13.628895747,27694.144186047,131.272093023,-0.071963459,-0.542289143
706,444,95576,215.261261261,24.690260914,131.190265415,132.792792793,64.391248179,20.278727234,11.718060192,87.622760534,0.659209719,0.836019617,22.64006764,360.43018018,281.518018018,87.102005251,13.518738124,27431.828828829,132.056306306,-0.093991599,-0.542555205
707,441,94785,214.931972789,24.485920951,131.144404007,132.369614512,64.561466003,20.407347252,11.605507254,87.670165334,0.658262622,0.83472885,22.759812239,359.192743764,282.396825397,89.358403097,13.435994596,27365.775510204,131.943310658,-0.098872668,-0.537368872
708,444,95310,214.662162162,24.62154482,131.527857927,133.468468468,64.46452966,20.325889761,11.634912064,85.527741234,0.659675574,0.835243373,22.744833604,358.238738739,283.240990991,88.443235136,13.460977911,27411.268018018,132.36036036,-0.081139714,-0.535349496
709,442,94702,214.257918552,24.464479463,130.899190324,132.128959276,64.4162699,20.493618074,11.685013603,85.562915097,0.659959745,0.837607115,22.834695613,356.34841629,281.316742081,89.798227724,13.481416745,27324.042986425,131.70361991,-0.106039076,-0.550776565
710,447,94982,212.487695749,24.536812193,131.159234117,132.510067114,63.495062064,20.24821439,11.649654171,88.258314622,0.664910669,0.838207212,22.586099995,358.894854586,280.371364653,87.69176627,13.378343735,27110.736017897,131.953020134,-0.089004157,-0.540229829
711,446,94600,212.107623318,24.438129682,131.044246725,132.894618834,63.922169777,20.419140185,11.656577351,89.060187871,0.655071509,0.837333075,22.700646164,355.591928251,280.320627803,86.753032785,13.414150642,27046.612107623,131.83632287,-0.105703222,-0.546238698
712,454,95117,209.508810573,24.571686903,131.147142435,131.982378855,63.142683006,20.228085149,11.56555358,88.28344326,0.655466856,0.836135564,22.568622369,359.616740088,279.332599119,88.284068068,13.26845691,26732.517621145,131.863436123,-0.071059918,-0.53208302
713,463,94022,203.071274298,24.28881426,131.00942283,132.146868251,61.61580148,19.840099439,11.363406966,87.131625869,0.670154932,0.840017614,22.027495472,357.365010799,279.110151188,88.297363303,13.035316211,25824.799136069,131.706263499,-0.074665733,-0.587798278
714,452,92438,204.508849558,23.87961767,130.917890599,132.14380531,62.660829116,19.882596811,11.423191487,87.93868899,0.663807461,0.837106925,22.198020587,358.154867257,281.85840708,87.424997108,13.123111418,26042.53539823,131.623893805,-0.073252152,-0.538038766
715,460,94551,205.545652174,24.425471454,131.589824229,132.958695652,62.553534342,19.994888847,11.42760456,87.471100697,0.657832621,0.834879189,22.242617398,356.673913043,278.367391304,89.536283988,13.148090817,26256.439130435,132.3,-0.060643625,-0.498258814
716,459,94538,205.965141612,24.422113149,131.447588503,132.793028322,62.88427151,20.027961161,11.429260612,87.041918875,0.657268322,0.833181475,22.288116337,356.607843137,277.529411765,89.856585762,13.173532104,26270.62745098,132.305010893,-0.088507384,-0.514302476
717,449,93845,209.008908686,24.243089641,130.746932576,132.131403118,63.774168038,20.084312624,11.49692839,86.960159052,0.65380705,0.831323333,22.448511631,358.755011136,280.574610245,89.366693958,13.327931963,26601.819599109,131.516703786,-0.076073121,-0.493816926
718,452,93917,207.780973451,24.261689486,131.510664104,133.376106195,63.374622421,20.035064272,11.365326405,86.754216532,0.656284961,0.831394571,22.40341433,355.46460177,280.904867257,91.074111867,13.142151991,26543.581858407,132.289823009,-0.062986513,-0.502710772
719,451,94622,209.804878049,24.443812968,131.092464337,132.4345898,63.794652503,20.077057284,11.503646516,87.264328188,0.659364366,0.833370326,22.478216567,354.45232816,286.804878049,89.284175992,13.352828334,26712.809312639,131.87804878,-0.068449403,-0.480800326
